language,filename,blank,comment,code,"github.com/AlDanial/cloc v 1.86  T=2.13 s (643.4 files/s, 32703.1 lines/s)"
SVG,./src/public/voodoo/assets/icons/clipboard-signature.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/clipboard-type.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/clover.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/codepen.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/coffee.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/contact.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/croissant.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/crosshair.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/currency.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/dice-4.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/ear-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/figma.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-audio-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-audio.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-bar-chart-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-bar-chart.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-digit.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-key-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-text.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-type-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-type.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/file-volume-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/flask-round.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/flower-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/focus.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/gamepad-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/gamepad.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/gavel.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/gift.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/git-fork.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/git-pull-request-draft.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/glasses.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/grab.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/grid.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/heading-3.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/heading-4.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/heading-5.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/heading-6.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/image-plus.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/indian-rupee.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/lasso-select.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/lightbulb-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/list-end.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/list-music.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/list-plus.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/list-start.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/list-x.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/locate.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/luggage.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/mail-search.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/map-pin-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/microwave.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/monitor-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/monitor-speaker.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/network.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/nut-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/package-check.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/package-minus.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/package-x.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/palette.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/pizza.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/plug-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/pointer.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/radio.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/repeat-1.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/ruler.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/russian-ruble.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/scale.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/scan-line.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/scissors.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/screen-share-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/screen-share.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/server-crash.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/share-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/sheet.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/shuffle.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/signal.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/skull.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/sofa.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/sort-asc.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/sort-desc.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/sticker.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/switch-camera.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/tent.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/timer-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/tornado.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/trash-2.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/truck.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/vibrate-off.svg,0,0,17
SVG,./src/public/voodoo/assets/icons/wine-off.svg,0,0,17
JavaScript,./src/services/instance/parec-server/public/request_login.js,2,0,17
JavaScript,./src/zombie-lord/adblocking/blocking.js,1,3,17
JavaScript,./src/zombie-lord/custom-launcher/dist/flags.js,0,20,17
CSS,./src/public/styleSPL.css,2,0,16
SVG,./src/public/voodoo/assets/icons/air-vent.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-horizontal-distribute-end.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-horizontal-distribute-start.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-horizontal-space-between.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-vertical-distribute-end.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-vertical-distribute-start.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/align-vertical-space-between.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/annoyed.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/armchair.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/arrow-left-right.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/arrow-up-down.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/baby.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bar-chart-3.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bar-chart-4.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bar-chart-horizontal.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/battery-charging.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/battery-medium.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bean-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bed-double.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bed.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bell-plus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bell-ring.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/bus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/calendar.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/camera-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cast.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cherry.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/circle-ellipsis.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/clapperboard.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/clipboard-edit.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/clipboard-x.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cloud-moon-rain.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cloud-rain-wind.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cloud-rain.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/coins.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/component.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/concierge-bell.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/cup-soda.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/dice-3.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/divide-circle.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/divide-square.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/dribbble.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/expand.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/eye-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/factory.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-axis-3d.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-badge.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-clock.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-code.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-diff.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-down.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-image.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-input.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-json-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-json.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-key.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-lock-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-output.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-pie-chart.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-plus-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-plus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-search-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-search.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-symlink.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-terminal.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-up.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-video-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-volume.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-x-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/file-x.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/flag-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/flashlight-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/folder-archive.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/folder-key.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/folder-tree.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/form-input.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/frame.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/frown.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/fuel.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/gem.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/git-branch.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/git-compare.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/git-pull-request.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/globe-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hand-metal.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hand.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hard-drive.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hard-hat.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hash.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/heading-1.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/heading-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/heart-handshake.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/hourglass.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/image-minus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/indent.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/joystick.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/lamp-desk.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/laugh.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/layout-dashboard.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/layout-grid.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/library.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/link-2-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/list-minus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/list-video.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/mail-plus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/mail-question.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/mail-warning.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/mail-x.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/maximize-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/maximize.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/megaphone-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/meh.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/milk-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/minimize-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/minimize.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/monitor-smartphone.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/move-3d.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/music-4.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/newspaper.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/outdent.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/package-open.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/package.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/paint-bucket.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/paintbrush-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/palmtree.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/pen-tool.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/person-standing.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/pin-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/plug.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/podcast.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/pound-sterling.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/power-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/radio-receiver.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/refresh-ccw.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/refresh-cw.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/regex.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/repeat.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/rocket.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/rocking-chair.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/scale-3d.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/scaling.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/scan.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/scroll.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/server.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/settings-2.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/shrink.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/signal-high.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/smile.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/sprout.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/sword.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/table.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/text-cursor-input.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/ticket.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/timer-reset.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/trees.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/user-plus.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/user-x.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/users.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/utensils-crossed.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/view.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/watch.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/webcam.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/wifi.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/wine.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/wrap-text.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/zap-off.svg,0,0,16
SVG,./src/public/voodoo/assets/icons/zoom-in.svg,0,0,16
HTML,./src/public/voodoo/src/components/bb-bar/markup.html,0,0,16
HTML,./src/public/voodoo/src/components/bb-select-tab/markup.html,0,0,16
JavaScript,./src/public/voodoo/src/handlers/elementInfo.js,2,0,16
JavaScript,./src/services/instance/pptr-console-server/websocket_chat_app_homework/public/chat_login.js,0,0,16
JavaScript,./src/services/pool/crdp-secure-proxy-server/public/devtools_login.js,0,0,16
HTML,./src/services/pool/docspunk/public/error.html,0,0,16
TypeScript,./src/zombie-lord/custom-launcher/src/flags.ts,1,19,16
JavaScript,./src/zombie-lord/demoblocking/blockedResponse.js,3,0,16
Markdown,./docs/remote-browser-isolation.md,14,0,15
Bourne Shell,./scripts/kill-pm2.sh,5,1,15
CSS,./src/public/assets/style/style.css,1,0,15
HTML,./src/public/plugins/demo/index.html,1,0,15
JavaScript,./src/public/prod/ask-before-unload.js,2,0,15
JavaScript,./src/public/scripts/currentPageAnchor.js,2,4,15
JavaScript,./src/public/voodoo/.bang.html.snapshot/.eslintrc.js,0,0,15
JavaScript,./src/public/voodoo/.bang.html.snapshot/docs/components/sg-cell/script.js,2,0,15
HTML,./src/public/voodoo/.bang.html.snapshot/docs/components/sg-temp-converter/markup.html,0,0,15
JavaScript,./src/public/voodoo/.bang.html.snapshot/src/vv/.eslintrc.js,0,0,15
SVG,./src/public/voodoo/assets/icons/alert-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/alert-octagon.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/alert-triangle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-center.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-end-horizontal.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-end-vertical.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-horizontal-justify-center.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-horizontal-justify-end.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-horizontal-justify-start.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-horizontal-space-around.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-justify.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-left.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-right.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-start-horizontal.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-start-vertical.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-vertical-justify-center.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-vertical-justify-end.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-vertical-justify-start.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/align-vertical-space-around.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/anchor.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/archive.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/arrow-down-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/arrow-left-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/arrow-right-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/arrow-up-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/asterisk.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/banknote.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bar-chart-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bar-chart.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/baseline.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/battery-low.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/beaker.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bed-single.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bell-minus.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bike.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bluetooth-connected.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bluetooth-off.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bluetooth-searching.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bomb.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/book-open-check.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/bookmark-plus.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/box.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/car.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/carrot.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/clipboard-check.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/cloud-fog.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/cloud-off.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/code-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/database.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/delete.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/dice-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/diff.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/divide.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/download-cloud.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/download.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/egg-off.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/equal-not.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/eraser.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/euro.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/external-link.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/feather.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-badge-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-check-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-check.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-edit.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-heart.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-line-chart.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-lock.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-minus-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-minus.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-question.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-signature.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-video.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/file-warning.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/files.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/flashlight.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/flask-conical.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-clock.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-down.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-input.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-lock.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-output.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-plus.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-search-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-search.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-symlink.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-up.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/folder-x.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/function-square.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/ghost.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/git-commit.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/git-merge.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/globe.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/hammer.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/heading.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/heart-off.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/help-circle.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/history.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/ice-cream.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/image.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/import.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/info.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/instagram.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/italic.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/japanese-yen.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lamp-ceiling.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lamp-floor.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lamp-wall-down.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lamp-wall-up.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lamp.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lasso.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/layers.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/layout-template.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/layout.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/lightbulb.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/link-2.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/linkedin.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/log-in.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/log-out.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/magnet.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/mail-check.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/mail-minus.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/mails.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/map.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/martini.svg,0,0,15
SVG,./src/public/voodoo/assets/icons/menu.svg,0,0,15
